estimator,threshold,net_benefit_model,net_benefit_alert_all,net_benefit_alert_none,alert_rate,benefit_over_best_default,block
random_forest,0.5199999999999999,-0.007069635913750441,-0.9198480028278541,0.0,0.010604453870625663,-0.007069635913750441,ar
random_forest,0.5399999999999999,-0.005348333256489462,-1.0033196551247174,0.0,0.008483563096500531,-0.005348333256489462,ar
random_forest,0.5599999999999999,-0.005977055817989008,-1.0943796394485683,0.0,0.008483563096500531,-0.005977055817989008,ar
random_forest,0.58,-0.006665656718678987,-1.1941120032318333,0.0,0.008483563096500531,-0.006665656718678987,ar
random_forest,0.6,-0.007423117709437963,-1.303817603393425,0.0,0.008483563096500531,-0.007423117709437963,ar
gradient_boosting,0.02,0.08563169676816414,0.08500141270565735,0.0,0.8626198083067093,0.0006302840625067863,wbe+ar
gradient_boosting,0.039999999999999994,0.07059815406460775,0.06593894213702521,0.0,0.7284345047923323,0.004659211927582535,wbe+ar
gradient_boosting,0.06,0.06063489905512881,0.04606530260802575,0.0,0.6474973375931843,0.01456959644710306,wbe+ar
gradient_boosting,0.07999999999999999,0.051766449043848695,0.025327591795156756,0.0,0.5761448349307774,0.026438857248691938,wbe+ar
gradient_boosting,0.09999999999999999,0.043071825819429664,0.003668204946160228,0.0,0.48562300319488816,0.039403620873269436,wbe+ar
gradient_boosting,0.11999999999999998,0.03165843740923613,-0.018975699486881575,0.0,0.4334398296059638,0.03165843740923613,wbe+ar
gradient_boosting,0.13999999999999999,0.028184362384525846,-0.042672808777274154,0.0,0.38977635782747605,0.028184362384525846,wbe+ar
gradient_boosting,0.15999999999999998,0.016836553577767657,-0.06749835184339971,0.0,0.33759318423855167,0.016836553577767657,wbe+ar
gradient_boosting,0.17999999999999997,0.014831554066339396,-0.09353489701031188,0.0,0.2992545260915868,0.014831554066339396,wbe+ar
gradient_boosting,0.19999999999999996,0.007720979765708215,-0.12087326943556968,0.0,0.26198083067092653,0.007720979765708215,wbe+ar
gradient_boosting,0.21999999999999995,-0.00294912754976652,-0.14961360967750736,0.0,0.18956336528221512,-0.00294912754976652,wbe+ar
